Trip_ID,start_area,end_area,distance_km,time_of_day,day_of_week,weather_condition,traffic_density_level,road_type,average_speed_kmph,travel_time_minutes,adjusted_speed,adjusted_travel_time,start_zone,end_zone,zone
TRIP_01310,Connaught Place,Mayur Vihar,7.89,Afternoon,Weekday,Clear,Medium,Main Road,45.9,10.4,39.015,12.133794694348326,Central,Other,Central Delhi
TRIP_01311,Okhla,Preet Vihar,12.45,Afternoon,Weekday,Clear,Medium,Inner Road,27.0,27.2,22.95,32.549019607843135,Other,Other,Other
TRIP_01312,Preet Vihar,AIIMS,11.51,Morning Peak,Weekday,Clear,High,Main Road,24.4,29.8,20.74,33.297974927675995,Other,Other,Other
TRIP_01313,Rohini,Punjabi Bagh,11.6,Evening Peak,Weekday,Heatwave,Very High,Highway,20.0,34.0,17.0,40.94117647058824,North,West,North Delhi
TRIP_01314,Connaught Place,Lajpat Nagar,7.13,Morning Peak,Weekday,Heatwave,Very High,Main Road,9.2,46.3,7.819999999999999,54.70588235294118,Central,Other,Central Delhi
TRIP_01315,Connaught Place,Mayur Vihar,7.89,Morning Peak,Weekday,Clear,Very High,Main Road,11.1,49.6,9.434999999999999,50.174880763116064,Central,Other,Central Delhi
TRIP_01316,IGI Airport,Janakpuri,7.4,Afternoon,Weekday,Clear,High,Main Road,25.4,18.2,21.59,20.565076424270494,Other,West,Other
TRIP_01317,Pitampura,Rajouri Garden,6.43,Afternoon,Weekday,Rain,Medium,Inner Road,10.4,37.0,8.84,43.64253393665158,North,West,Other
TRIP_01318,Vasant Kunj,Connaught Place,13.75,Evening Peak,Weekend,Heatwave,High,Highway,42.2,23.0,35.870000000000005,22.999721215500415,South,Central,South Delhi
TRIP_01319,Preet Vihar,Rajouri Garden,16.6,Morning Peak,Weekday,Heatwave,High,Main Road,16.0,63.7,13.6,73.23529411764707,Other,West,Other
TRIP_01320,Shahdara,Greater Kailash,15.04,Afternoon,Weekday,Clear,Very High,Main Road,11.8,76.3,10.030000000000001,89.97008973080756,Other,South,Other
TRIP_01321,Dwarka,Pitampura,15.04,Morning Peak,Weekend,Fog,Medium,Main Road,23.5,37.5,19.974999999999998,45.17647058823529,West,North,West Delhi
TRIP_01322,Shahdara,Rohini,24.21,Morning Peak,Weekday,Clear,Medium,Highway,66.6,22.4,56.60999999999999,25.659777424483313,Other,North,Other
TRIP_01323,Noida Sector 18,Rajouri Garden,21.63,Morning Peak,Weekday,Heatwave,Very High,Highway,14.8,97.4,12.58,103.1637519872814,Other,West,Other
TRIP_01324,Rajouri Garden,Chandni Chowk,10.59,Morning Peak,Weekday,Heatwave,Medium,Highway,58.7,11.4,49.895,12.734742960216453,West,Central,Other
TRIP_01325,Rajouri Garden,Pitampura,6.43,Evening Peak,Weekend,Fog,Medium,Main Road,18.6,23.6,15.81,24.402277039848197,West,North,Other
TRIP_01326,Lajpat Nagar,Civil Lines,12.32,Afternoon,Weekday,Clear,Medium,Highway,63.9,11.5,54.315,13.609500138083403,Other,Other,Other
TRIP_01327,Rajouri Garden,Mayur Vihar,17.23,Afternoon,Weekday,Fog,High,Highway,19.3,52.0,16.405,63.017372752209695,West,Other,Other
TRIP_01328,Model Town,Civil Lines,5.0,Evening Peak,Weekend,Clear,Medium,Main Road,32.4,9.1,27.54,10.893246187363834,North,Other,North Delhi
TRIP_01329,IGI Airport,Lajpat Nagar,13.5,Afternoon,Weekday,Rain,Low,Main Road,33.6,25.9,28.56,28.36134453781513,Other,Other,Other
TRIP_01330,Hauz Khas,Dwarka,15.78,Afternoon,Weekday,Heatwave,Medium,Highway,51.3,18.9,43.605,21.71310629514964,Other,West,Other
TRIP_01331,Kalkaji,Civil Lines,16.3,Evening Peak,Weekday,Rain,Low,Main Road,28.7,34.0,24.395,40.09018241442919,South,Other,South Delhi
TRIP_01332,Lajpat Nagar,Mayur Vihar,7.45,Evening Peak,Weekday,Heatwave,Very High,Main Road,13.7,33.6,11.645,38.38557320738515,Other,Other,Other
TRIP_01333,Preet Vihar,Vasant Kunj,18.93,Afternoon,Weekday,Heatwave,Very High,Main Road,14.5,82.8,12.325,92.15415821501014,Other,South,Other
TRIP_01334,Nehru Place,Okhla,2.67,Afternoon,Weekday,Clear,Medium,Inner Road,27.4,6.1,23.29,6.878488621726063,Other,Other,Other
TRIP_01335,Dwarka,Civil Lines,20.04,Night,Weekend,Clear,Low,Highway,86.2,14.5,73.27,16.41053637232155,West,Other,West Delhi
TRIP_01336,Greater Kailash,Chandni Chowk,11.55,Afternoon,Weekday,Clear,Low,Main Road,40.6,18.0,34.51,20.08113590263692,South,Central,South Delhi
TRIP_01337,Rajouri Garden,Vasant Kunj,14.56,Morning Peak,Weekday,Clear,Medium,Main Road,29.4,31.1,24.99,34.957983193277315,West,South,Other
TRIP_01338,Saket,Rajouri Garden,15.91,Afternoon,Weekday,Fog,Low,Highway,43.7,22.7,37.145,25.699286579620406,South,West,South Delhi
TRIP_01339,Greater Kailash,IGI Airport,13.13,Evening Peak,Weekday,Heatwave,Very High,Inner Road,8.2,95.5,6.969999999999999,113.02725968436158,South,Other,South Delhi
TRIP_01340,Shahdara,Pitampura,15.65,Morning Peak,Weekend,Clear,High,Highway,34.3,28.0,29.154999999999998,32.207168581718406,Other,North,Other
TRIP_01341,AIIMS,Shahdara,14.08,Morning Peak,Weekday,Clear,High,Main Road,27.9,30.9,23.715,35.62302340290955,Other,Other,Other
TRIP_01342,Saket,Chandni Chowk,14.23,Afternoon,Weekday,Clear,Medium,Main Road,26.8,34.1,22.78,37.480245829675155,South,Central,South Delhi
TRIP_01343,AIIMS,Saket,4.77,Morning Peak,Weekday,Clear,Very High,Inner Road,8.3,35.0,7.055000000000001,40.566973777462785,Other,South,Other
TRIP_01344,Model Town,Noida Sector 18,20.73,Night,Weekend,Heatwave,Low,Highway,81.5,16.1,69.27499999999999,17.954529050884158,North,Other,North Delhi
TRIP_01345,Connaught Place,AIIMS,7.18,Afternoon,Weekday,Heatwave,High,Highway,39.3,10.9,33.404999999999994,12.896273013022006,Central,Other,Central Delhi
TRIP_01346,Punjabi Bagh,Kalkaji,18.89,Afternoon,Weekday,Clear,Very High,Main Road,10.5,117.8,8.924999999999999,126.9915966386555,West,South,West Delhi
TRIP_01347,Saket,Noida Sector 18,12.72,Evening Peak,Weekday,Clear,High,Main Road,27.5,28.0,23.375,32.65026737967914,South,Other,South Delhi
TRIP_01348,Preet Vihar,Model Town,12.75,Evening Peak,Weekday,Clear,Very High,Highway,17.4,43.4,14.79,51.724137931034484,Other,North,Other
TRIP_01349,Pitampura,Greater Kailash,20.1,Morning Peak,Weekday,Clear,High,Highway,32.5,36.1,27.625,43.65610859728507,North,South,Other
TRIP_01350,Civil Lines,Rohini,18.15,Evening Peak,Weekday,Rain,Very High,Main Road,6.7,176.6,5.695,191.2203687445127,Other,North,Other
TRIP_01351,Shahdara,Punjabi Bagh,15.41,Afternoon,Weekday,Clear,Medium,Highway,60.9,15.2,51.765,17.861489423355547,Other,West,Other
TRIP_01352,Saket,Janakpuri,15.88,Afternoon,Weekday,Rain,Medium,Highway,34.4,29.0,29.24,32.585499316005475,South,West,South Delhi
TRIP_01353,Nehru Place,IGI Airport,14.99,Evening Peak,Weekend,Heatwave,High,Main Road,16.1,54.7,13.685,65.7215929850201,Other,Other,Other
TRIP_01354,Model Town,Rajouri Garden,10.2,Afternoon,Weekday,Clear,High,Highway,36.3,16.4,30.854999999999997,19.834710743801654,North,West,North Delhi
TRIP_01355,Rajouri Garden,Nehru Place,16.77,Night,Weekend,Clear,Low,Highway,65.0,15.5,55.25,18.211764705882352,West,Other,Other
TRIP_01356,Janakpuri,Vasant Kunj,13.24,Afternoon,Weekday,Heatwave,Medium,Main Road,31.0,26.0,26.349999999999998,30.14800759013283,West,South,West Delhi
TRIP_01357,Rohini,Mayur Vihar,27.72,Morning Peak,Weekday,Fog,Very High,Highway,10.6,163.0,9.01,184.5948945615982,North,Other,North Delhi
TRIP_01358,Shahdara,Mayur Vihar,6.61,Morning Peak,Weekday,Clear,Very High,Highway,21.2,19.6,18.02,22.008879023307436,Other,Other,Other
TRIP_01359,Chandni Chowk,Pitampura,11.29,Morning Peak,Weekday,Rain,Very High,Main Road,8.2,87.4,6.969999999999999,97.18794835007174,Central,North,Central Delhi
TRIP_01360,Vasant Kunj,Okhla,11.21,Afternoon,Weekday,Clear,Low,Highway,78.8,9.0,66.97999999999999,10.041803523439835,South,Other,South Delhi
TRIP_01361,Rajouri Garden,Janakpuri,4.38,Night,Weekday,Clear,Low,Inner Road,38.5,6.9,32.725,8.030557677616502,West,West,Other
TRIP_01362,Vasant Kunj,Dwarka,13.52,Morning Peak,Weekend,Clear,Very High,Highway,21.4,39.6,18.189999999999998,44.5959318306762,South,West,South Delhi
TRIP_01363,Lajpat Nagar,Preet Vihar,9.58,Morning Peak,Weekend,Clear,Low,Main Road,55.6,10.8,47.26,12.16250528988574,Other,Other,Other
TRIP_01364,AIIMS,Pitampura,17.0,Evening Peak,Weekday,Clear,Low,Highway,85.8,12.3,72.92999999999999,13.986013986013987,Other,North,Other
TRIP_01365,Shahdara,Civil Lines,6.29,Afternoon,Weekend,Clear,High,Main Road,26.6,14.3,22.61,16.69172932330827,Other,Other,Other
TRIP_01366,Chandni Chowk,Punjabi Bagh,9.93,Night,Weekday,Fog,Low,Main Road,23.6,24.7,20.060000000000002,29.700897308075767,Central,West,Central Delhi
TRIP_01367,Connaught Place,Hauz Khas,9.27,Evening Peak,Weekend,Clear,Medium,Highway,54.3,10.4,46.154999999999994,12.050698732531687,Central,Other,Central Delhi
TRIP_01368,Pitampura,Lajpat Nagar,18.08,Evening Peak,Weekend,Rain,High,Main Road,17.2,61.3,14.62,74.19972640218877,North,Other,Other
TRIP_01369,Rajouri Garden,Dwarka,9.64,Evening Peak,Weekday,Clear,Very High,Inner Road,8.3,82.8,7.055000000000001,81.98440822111976,West,West,Other
TRIP_01370,IGI Airport,Greater Kailash,13.13,Evening Peak,Weekday,Rain,Very High,Main Road,10.3,79.6,8.755,89.98286693318103,Other,South,Other
TRIP_01371,Okhla,Hauz Khas,7.23,Afternoon,Weekend,Clear,Very High,Inner Road,8.3,53.5,7.055000000000001,61.48830616583982,Other,Other,Other
TRIP_01372,Dwarka,Civil Lines,20.04,Evening Peak,Weekday,Fog,Very High,Highway,8.7,137.3,7.395,162.59634888438134,West,Other,West Delhi
TRIP_01373,Mayur Vihar,Greater Kailash,9.55,Morning Peak,Weekday,Fog,High,Main Road,15.6,36.5,13.26,43.21266968325793,Other,South,Other
TRIP_01374,Kalkaji,IGI Airport,15.01,Night,Weekend,Clear,Low,Main Road,41.6,22.5,35.36,25.46945701357466,South,Other,South Delhi
TRIP_01375,Saket,Janakpuri,15.88,Morning Peak,Weekday,Clear,High,Highway,40.6,24.7,34.51,27.609388583019417,South,West,South Delhi
TRIP_01376,Rohini,AIIMS,25.2,Evening Peak,Weekend,Clear,Low,Main Road,36.2,42.8,30.770000000000003,49.13877153071173,North,Other,North Delhi
TRIP_01377,Vasant Kunj,Dwarka,13.52,Evening Peak,Weekday,Heatwave,Very High,Highway,16.0,55.6,13.6,59.64705882352941,South,West,South Delhi
TRIP_01378,Mayur Vihar,Nehru Place,8.28,Evening Peak,Weekday,Rain,Very High,Main Road,9.3,52.8,7.905,62.84629981024668,Other,Other,Other
TRIP_01379,Shahdara,Civil Lines,6.29,Evening Peak,Weekday,Clear,Very High,Main Road,9.0,41.0,7.6499999999999995,49.333333333333336,Other,Other,Other
TRIP_01380,Greater Kailash,Vasant Kunj,8.11,Morning Peak,Weekend,Heatwave,Medium,Main Road,33.3,14.6,28.304999999999996,17.19130895601484,South,South,South Delhi
TRIP_01381,Preet Vihar,Dwarka,24.67,Morning Peak,Weekend,Clear,Medium,Main Road,35.7,43.8,30.345000000000002,48.779041028175975,Other,West,Other
TRIP_01382,Kalkaji,Connaught Place,11.2,Afternoon,Weekend,Clear,Medium,Highway,48.7,14.3,41.395,16.23384466723034,South,Central,South Delhi
TRIP_01383,Karol Bagh,Janakpuri,10.56,Morning Peak,Weekday,Heatwave,High,Highway,41.8,15.0,35.529999999999994,17.832817337461304,Central,West,Central Delhi
TRIP_01384,Rohini,Noida Sector 18,33.01,Morning Peak,Weekend,Clear,Medium,Main Road,43.4,49.9,36.89,53.6893467064245,North,Other,North Delhi
TRIP_01385,Punjabi Bagh,Chandni Chowk,9.93,Afternoon,Weekday,Clear,Low,Inner Road,19.9,31.4,16.915,35.223174697014485,West,Central,West Delhi
TRIP_01386,Lajpat Nagar,Karol Bagh,10.19,Morning Peak,Weekday,Clear,Very High,Main Road,10.9,58.2,9.265,65.99028602266594,Other,Central,Other
TRIP_01387,Connaught Place,Dwarka,17.23,Morning Peak,Weekday,Heatwave,Very High,Highway,20.9,51.7,17.764999999999997,58.193076273571634,Central,West,Central Delhi
TRIP_01388,Punjabi Bagh,Kalkaji,18.89,Afternoon,Weekday,Clear,Medium,Inner Road,19.9,60.1,16.915,67.00561631687852,West,South,West Delhi
TRIP_01389,Greater Kailash,Nehru Place,1.9,Afternoon,Weekday,Clear,Medium,Inner Road,19.8,6.7,16.830000000000002,6.77361853832442,South,Other,South Delhi
TRIP_01390,Connaught Place,Mayur Vihar,7.89,Morning Peak,Weekday,Clear,Very High,Main Road,10.9,42.8,9.265,51.09552077711818,Central,Other,Central Delhi
TRIP_01391,Hauz Khas,Karol Bagh,11.44,Afternoon,Weekday,Clear,Medium,Main Road,30.8,23.1,26.18,26.218487394957982,Other,Central,Other
TRIP_01392,Janakpuri,Pitampura,10.13,Afternoon,Weekday,Clear,High,Highway,39.0,15.8,33.15,18.33484162895928,West,North,West Delhi
TRIP_01393,IGI Airport,Karol Bagh,13.83,Afternoon,Weekday,Clear,Medium,Highway,64.6,13.3,54.91,15.112001456929521,Other,Central,Other
TRIP_01394,Greater Kailash,Lajpat Nagar,2.6,Morning Peak,Weekday,Clear,Medium,Main Road,28.7,5.8,24.395,6.394753023160484,South,Other,South Delhi
TRIP_01395,Rajouri Garden,Shahdara,16.5,Morning Peak,Weekday,Clear,Very High,Inner Road,8.9,112.8,7.565,130.86582947785854,West,Other,Other
TRIP_01396,Punjabi Bagh,Greater Kailash,16.84,Afternoon,Weekday,Clear,Medium,Main Road,26.0,39.2,22.099999999999998,45.71945701357466,West,South,West Delhi
TRIP_01397,AIIMS,Hauz Khas,2.2,Night,Weekday,Clear,Low,Inner Road,34.9,4.3,29.665,4.44968818472948,Other,Other,Other
TRIP_01398,Preet Vihar,Lajpat Nagar,9.58,Evening Peak,Weekday,Clear,Very High,Highway,18.0,31.1,15.299999999999999,37.568627450980394,Other,Other,Other
TRIP_01399,Lajpat Nagar,Greater Kailash,2.6,Morning Peak,Weekend,Fog,Low,Inner Road,16.0,9.7,13.6,11.470588235294118,Other,South,Other
TRIP_01400,Pitampura,Chandni Chowk,11.29,Evening Peak,Weekday,Clear,High,Main Road,30.0,22.9,25.5,26.56470588235294,North,Central,Other
TRIP_01401,Saket,Model Town,21.24,Afternoon,Weekday,Rain,Medium,Main Road,27.8,45.4,23.63,53.93144308082945,South,North,South Delhi
TRIP_01402,Nehru Place,Connaught Place,9.83,Night,Weekday,Clear,Low,Main Road,41.7,14.8,35.445,16.639864578925096,Other,Central,Other
TRIP_01403,Janakpuri,Dwarka,5.26,Evening Peak,Weekday,Heatwave,Medium,Main Road,37.3,9.5,31.705,9.954265888661094,West,West,West Delhi
TRIP_01404,Pitampura,Noida Sector 18,24.06,Evening Peak,Weekend,Clear,Low,Highway,87.4,16.3,74.29,19.431955848701033,North,Other,Other
TRIP_01405,Mayur Vihar,Rohini,27.72,Evening Peak,Weekday,Clear,High,Highway,42.4,40.1,36.04,46.14872364039955,Other,North,Other
TRIP_01406,Nehru Place,Hauz Khas,5.2,Afternoon,Weekday,Clear,Medium,Main Road,43.3,7.4,36.805,8.477109088439072,Other,Other,Other
TRIP_01407,Lajpat Nagar,Pitampura,18.08,Afternoon,Weekday,Heatwave,High,Highway,33.8,31.4,28.729999999999997,37.75844065436826,Other,North,Other
TRIP_01408,Civil Lines,Saket,17.43,Morning Peak,Weekday,Clear,Medium,Main Road,35.2,31.4,29.92,34.95320855614973,Other,South,Other
TRIP_01409,Noida Sector 18,Vasant Kunj,17.44,Afternoon,Weekend,Clear,Low,Highway,71.7,15.0,60.945,17.169579128722617,Other,South,Other
TRIP_01410,Dwarka,Preet Vihar,24.67,Evening Peak,Weekend,Heatwave,Very High,Main Road,11.7,128.3,9.944999999999999,148.83861236802417,West,Other,West Delhi
TRIP_01411,Chandni Chowk,Dwarka,19.18,Evening Peak,Weekday,Rain,Very High,Highway,12.5,89.4,10.625,108.3105882352941,Central,West,Central Delhi
TRIP_01412,Saket,Okhla,6.33,Afternoon,Weekday,Heatwave,Medium,Highway,63.4,6.1,53.89,7.04768973835591,South,Other,South Delhi
TRIP_01413,Shahdara,Chandni Chowk,6.2,Evening Peak,Weekday,Rain,Very High,Inner Road,7.0,58.1,5.95,62.52100840336135,Other,Central,Other
TRIP_01414,Mayur Vihar,AIIMS,9.79,Evening Peak,Weekday,Clear,High,Main Road,26.2,22.1,22.27,26.376290974405027,Other,Other,Other
TRIP_01415,Kalkaji,Pitampura,22.07,Night,Weekday,Heatwave,Low,Highway,76.7,17.6,65.19500000000001,20.31137357159291,South,North,South Delhi
TRIP_01416,Connaught Place,Pitampura,11.52,Evening Peak,Weekday,Clear,Very High,Highway,15.3,47.9,13.005,53.14878892733564,Central,North,Central Delhi
TRIP_01417,Mayur Vihar,Lajpat Nagar,7.45,Afternoon,Weekday,Clear,Medium,Highway,50.8,9.7,43.18,10.352014821676704,Other,Other,Other
TRIP_01418,Greater Kailash,Noida Sector 18,9.35,Morning Peak,Weekend,Clear,High,Main Road,23.1,24.7,19.635,28.571428571428566,South,Other,South Delhi
TRIP_01419,Rohini,Karol Bagh,16.99,Afternoon,Weekday,Clear,Medium,Main Road,42.4,24.1,36.04,28.285238623751383,North,Central,North Delhi
TRIP_01420,Chandni Chowk,Model Town,8.08,Evening Peak,Weekday,Rain,High,Main Road,19.8,25.3,16.830000000000002,28.805704099821746,Central,North,Central Delhi
TRIP_01421,Model Town,Rohini,13.8,Afternoon,Weekday,Clear,Medium,Highway,67.4,12.3,57.290000000000006,14.452784080991446,North,North,North Delhi
TRIP_01422,AIIMS,Lajpat Nagar,2.68,Afternoon,Weekday,Clear,High,Main Road,27.5,5.7,23.375,6.879144385026738,Other,Other,Other
TRIP_01423,Connaught Place,Noida Sector 18,12.67,Afternoon,Weekday,Clear,Very High,Main Road,9.6,78.8,8.16,93.16176470588235,Central,Other,Central Delhi
TRIP_01424,Nehru Place,Chandni Chowk,11.5,Afternoon,Weekday,Fog,Low,Highway,40.4,16.6,34.339999999999996,20.09318578916715,Other,Central,Other
TRIP_01425,Greater Kailash,Dwarka,19.04,Morning Peak,Weekday,Clear,High,Main Road,21.1,53.1,17.935000000000002,63.696682464454966,South,West,South Delhi
TRIP_01426,Vasant Kunj,Lajpat Nagar,9.65,Night,Weekday,Fog,Low,Main Road,23.7,25.2,20.145,28.74162323157111,South,Other,South Delhi
TRIP_01427,IGI Airport,Saket,11.0,Morning Peak,Weekday,Clear,Low,Highway,65.2,10.3,55.42,11.909058101768315,Other,South,Other
TRIP_01428,Shahdara,Chandni Chowk,6.2,Afternoon,Weekday,Heatwave,High,Inner Road,11.8,32.0,10.030000000000001,37.08873379860419,Other,Central,Other
TRIP_01429,Connaught Place,Model Town,9.58,Afternoon,Weekday,Heatwave,Low,Main Road,43.1,15.4,36.635,15.689914016650743,Central,North,Central Delhi
TRIP_01430,Kalkaji,Hauz Khas,5.29,Evening Peak,Weekend,Fog,High,Main Road,13.4,27.0,11.39,27.866549604916592,South,Other,South Delhi
TRIP_01431,Saket,Vasant Kunj,4.88,Afternoon,Weekday,Clear,High,Inner Road,13.3,24.0,11.305,25.900044228217602,South,South,South Delhi
TRIP_01432,Preet Vihar,Mayur Vihar,3.05,Morning Peak,Weekday,Rain,High,Main Road,20.7,9.2,17.595,10.400682011935208,Other,Other,Other
TRIP_01433,Pitampura,Saket,21.25,Evening Peak,Weekday,Clear,High,Highway,33.1,40.8,28.135,45.31722054380664,North,South,Other
TRIP_01434,Janakpuri,Preet Vihar,20.09,Evening Peak,Weekday,Clear,Very High,Highway,21.8,57.3,18.53,65.05126821370749,West,Other,West Delhi
TRIP_01435,Rajouri Garden,AIIMS,12.31,Afternoon,Weekday,Clear,Medium,Inner Road,20.8,37.2,17.68,41.776018099547514,West,Other,Other
TRIP_01436,Pitampura,Punjabi Bagh,3.98,Morning Peak,Weekday,Clear,Very High,Main Road,13.0,19.3,11.049999999999999,21.61085972850679,North,West,Other
TRIP_01437,Dwarka,Pitampura,15.04,Afternoon,Weekday,Heatwave,Low,Inner Road,29.6,30.6,25.16,35.866454689984096,West,North,West Delhi
TRIP_01438,Connaught Place,Janakpuri,12.63,Afternoon,Weekday,Clear,Medium,Main Road,40.0,18.6,34.0,22.28823529411765,Central,West,Central Delhi
TRIP_01439,Okhla,Pitampura,23.54,Afternoon,Weekend,Fog,Low,Main Road,26.4,52.6,22.439999999999998,62.94117647058824,Other,North,Other
TRIP_01440,Karol Bagh,Connaught Place,3.42,Morning Peak,Weekday,Clear,High,Main Road,28.2,7.5,23.97,8.560700876095119,Central,Central,Central Delhi
TRIP_01441,Connaught Place,Karol Bagh,3.42,Afternoon,Weekday,Clear,High,Main Road,19.9,10.2,16.915,12.131244457582028,Central,Central,Central Delhi
TRIP_01442,Nehru Place,Saket,5.32,Evening Peak,Weekday,Heatwave,High,Inner Road,9.7,32.3,8.245,38.71437234687691,Other,South,Other
TRIP_01443,Chandni Chowk,Lajpat Nagar,8.98,Evening Peak,Weekday,Clear,Very High,Main Road,10.0,56.9,8.5,63.388235294117656,Central,Other,Central Delhi
TRIP_01444,Vasant Kunj,AIIMS,7.41,Afternoon,Weekday,Clear,Medium,Inner Road,26.6,16.8,22.61,19.66386554621849,South,Other,South Delhi
TRIP_01445,Hauz Khas,Mayur Vihar,11.72,Evening Peak,Weekday,Heatwave,Low,Highway,81.9,10.0,69.61500000000001,10.101271277741866,Other,Other,Other
TRIP_01446,Preet Vihar,Janakpuri,20.09,Morning Peak,Weekday,Rain,Medium,Highway,41.5,30.4,35.275,34.1715095676825,Other,West,Other
TRIP_01447,AIIMS,Connaught Place,7.18,Night,Weekend,Clear,Medium,Highway,44.6,9.6,37.910000000000004,11.363756264837773,Other,Central,Other
TRIP_01448,Karol Bagh,Preet Vihar,10.02,Morning Peak,Weekend,Clear,High,Highway,29.2,22.9,24.82,24.222401289282836,Central,Other,Central Delhi
TRIP_01449,Janakpuri,Punjabi Bagh,6.67,Afternoon,Weekday,Clear,Medium,Main Road,35.9,11.5,30.514999999999997,13.114861543503197,West,West,West Delhi
TRIP_01450,Preet Vihar,Model Town,12.75,Afternoon,Weekday,Clear,Low,Highway,79.7,10.6,67.745,11.292346298619824,Other,North,Other
TRIP_01451,Vasant Kunj,IGI Airport,6.9,Morning Peak,Weekday,Fog,High,Main Road,10.5,40.1,8.924999999999999,46.386554621848745,South,Other,South Delhi
TRIP_01452,Model Town,Karol Bagh,7.02,Morning Peak,Weekday,Fog,Very High,Highway,9.1,46.2,7.734999999999999,54.45378151260504,North,Central,North Delhi
TRIP_01453,Noida Sector 18,Rohini,33.01,Evening Peak,Weekend,Clear,High,Highway,37.6,52.0,31.96,61.971214017521895,Other,North,Other
TRIP_01454,Preet Vihar,Nehru Place,10.93,Evening Peak,Weekend,Clear,Low,Inner Road,29.4,21.8,24.99,26.24249699879952,Other,Other,Other
TRIP_01455,Civil Lines,Noida Sector 18,15.73,Morning Peak,Weekday,Clear,Very High,Main Road,11.8,80.9,10.030000000000001,94.09770687936191,Other,Other,Other
TRIP_01456,Okhla,Noida Sector 18,6.92,Night,Weekday,Clear,Low,Main Road,48.3,9.1,41.055,10.1132626963829,Other,Other,Other
TRIP_01457,Rohini,Pitampura,8.97,Night,Weekend,Heatwave,Medium,Main Road,40.5,13.7,34.425,15.633986928104576,North,North,North Delhi
TRIP_01458,Saket,Kalkaji,4.6,Evening Peak,Weekend,Clear,Medium,Main Road,36.5,7.8,31.025,8.896051571313455,South,South,South Delhi
